Station ID,Station Marketing Name,Company Name,Mailing address,Mailing address postal code,Phone,Street Address,Street address postal code,Municipality,County,Country,Fax,Bankgiro,Postgiro,Org. number,Branch ID,MSI number,Has real estate,Report / KPI Attendant,Customer number,Customer number logistic,EAN code,Retailer ID,Equipment ID,Customer no. Wholesaler,Uffe owner number,Direct category shipment,Ownership/OperationType,Previous owner/Operation,Date of change,Station type,Status,Unit,Category,Price profile,Cluster,In Operation from,In operation to,Engineer district,Sales zone,Always Open,Working Days,Saturdays,Sundays,X-Coord,Y-Coord,Services,Fuels,Display Name,Country Code
53113,STATOIL BRATSBERG,Bratsberg Autosenter as,POSTBOKS 2404 TOPPEN,3792 SKIEN,35522191,Håvundvn. 210,3714 SKIEN,Skien,Telemark,Norway,35522192,,,986211144,,940631,N,Yes / Yes,9716649188,9351966,7080001060626,,53113,34274,4684,Large,CO/DO,/,,Service Station,Active,Retail Station,Statoil Butikk,,Big Neighbourhood,,,Arvid Pedersen,,,07.00-23.00,08.00-23.00,08.00-23.00,9.630448341,59.19809341,"Car wash, Car wash jetwash, Routex Atlas, Simply Great Coffee, Trailer rental, TruckDiesel Network","miles 95, miles Diesel, milesPLUS Diesel",Statoil Bratsberg,NO
53115,STATOIL HOLTANDALEN,Horten Autosenter AS,,,33044270,H. B. Haraldsens gate 36,3188 HORTEN,Horten,Vestfold,Norway,33047482,25050278452,,996020045,,940614,N,Yes / No,9718901769,9351750,7080001230104,04965,53115,35078,,Medium,CO/DO,CO/DO,,Service Station,Active,Retail Station,Statoil Butikk,,Small Neighbourhood,,,Per Christian Christensen,,,06.30-22.00,08.00-22.00,09.00-22.00,10.46492481,59.41088485,"Car wash, Routex Atlas, Trailer rental, TruckDiesel Network","miles 95, miles Diesel",Statoil Holtandalen,NO
53116,STATOIL KONGSBERG,Sandsværveien Autosenter AS,,,32732361,Sandsværveien 116,3616 KONGSBERG,Kongsberg,Buskerud,Norway,32732383,,,811557722,,940066,N,Yes / Yes,9703756097,9351461,7080001295837,04066,53116,34141,4311,Medium,CO/DO,/,,Service Station,Active,Retail Station,Statoil Butikk,,Big Neighbourhood,,,Arvid Pedersen,,,06.30-22.00,08.00-22.00,09.00-22.00,9.636670112,59.65211105,"Car wash, Car wash jetwash, Routex Atlas, Simply Great Coffee, TruckDiesel Network","miles 95, miles Diesel, milesPLUS Diesel",Statoil Kongsberg,NO
53117,STATOIL LANGELAND,Langeland Autocenter AS,Øvre Langelandsveg 77,2214 KONGSVINGER,62815377,Øvre Langelandsveg 77,2214 KONGSVINGER,Kongsvinger,Hedmark,Norway,62816814,5083 05 36725,,991281142,,940613,N,Yes / Yes,9715386683,9350794,7080001132361,04129,53117,34263,6097,Medium,CO/DO,/,,Service Station,Active,Retail Station,Statoil Butikk,,Small Neighbourhood,,,Stein Wennberg,,,06.00-22.00,08.00-22.00,09.00-22.00,11.97786,60.20313,"Car wash, Car wash jetwash, Routex Atlas, Trailer rental","miles 95, miles Diesel, milesPLUS Diesel",Statoil Langeland,NO
53118,STATOIL ELVERUM,Vestad Auto Senter A/S,POSTBOKS 1260,2405 ELVERUM,62411711,Bakketungt. 2,2406 ELVERUM,Elverum,Hedmark,Norway,62411122,,,950980672,,940141,N,Yes / Yes,9703760271,9350885,7080000087914,04141,53118,34114,4313,Large,CO/DO,/,,Service Station,Active,Retail Station,Statoil Butikk,,Big Neighbourhood,,,Stein Wennberg,,00.00-24.00,,,,11.55171394,60.88035583,"Car wash, Car wash jetwash, Routex Atlas, Simply Great Coffee, Trailer rental, TruckDiesel Network","AdBlue Fuel, miles 95, miles Diesel",Statoil Elverum,NO
53119,STATOIL TRYSIL,Trysil Autosenter AS,Storveien 2,2420 TRYSIL,62455680,Storveien 2,2420 TRYSIL,Trysil,Hedmark,Norway,62451760,15032942005,,898717402,,940620,N,Yes / Yes,9716116352,9350968,7080001281656,04383,53119,34268,6183,Medium,CO/DO,/,,Service Station,Active,Retail Station,Statoil Butikk,,Big Neighbourhood,,,Stein Wennberg,,,06.30-23.00,08.00-23.00,08.00-23.00,12.26142787,61.31540298,"Car wash, Car wash jetwash, Routex Atlas, Trailer rental, TruckDiesel Network","miles 95, miles Diesel",Statoil Trysil,NO
53121,STATOIL ÅRNES,COOP ØST SA,Øvre Haga vei 1B,2150 ÅRNES,63900583,Øvre Haga vei 1B,2150 ÅRNES,Nes (Ak),Akershus,Norway,63900054,9001.15.82140,,948432617,,940221,N,Yes / Yes,1027418000,9350240,7080000087532,04221,53121,34102,4315,Large,CO/DO,CO/DO,,Service Station,Active,Retail Station,Statoil Butikk,,Big Neighbourhood,,,Stein Wennberg,,,06.00-23.00,08.00-23.00,10.00-23.00,11.46665763,60.12153625,"Car wash, Car wash jetwash, Routex Atlas, Trailer rental, TruckDiesel Network","miles 95, miles Diesel, milesPLUS Diesel",Statoil Årnes,NO
53122,STATOIL BRUMUNDDAL,Brumunddal bensin og kiosk AS,,,62341494,Nygata 14,2380 BRUMUNDDAL,Ringsaker,Hedmark,Norway,62341063,,,998750717,,940856,N,Yes / Yes,9711794989,,7080001284237,04131,53122,34225,4316,Medium,CO/DO,CO/DO,,Service Station,Active,Retail Station,Statoil Butikk,,Small Neighbourhood,,,Stein Wennberg,,,07.00-22.00,09.00-22.00,10.00-22.00,10.93912506,60.88271331,"Car wash, Routex Atlas, Trailer rental, TruckDiesel Network","miles 95, miles Diesel",Statoil Brumunddal,NO
53709,STATOIL LANGHUS,Autosenteret Langhus AS,,,64869100,Langhus Senter,1405 LANGHUS,Ski,Akershus,Norway,64869177,5082 06 38473,,990599939,,940218,N,Yes / Yes,9703756386,9350190,7080001113889,04218,53709,34507,5971,Medium,CO/DO,/,,Service Station,Active,Retail Station,Statoil Butikk,,Big Neighbourhood,,,Hege Bjørntvedt Steinsrud,,,06.00-23.00,08.00-23.00,09.00-23.00,10.84557247,59.75510788,"Car wash, Car wash jetwash, Routex Atlas, Simply Great Coffee, Trailer rental, TruckDiesel Network","miles 95, miles Diesel, milesPLUS Diesel",Statoil Langhus,NO
53725,STATOIL ELVEGATEN,Ru-bi Invest AS,,,38022093,Elvegata 52 A,4614 KRISTIANSAND S,Kristiansand,Vest-Agder,Norway,38021113,28011459511,,989733060,,940595,N,Yes / Yes,9714525240,9352261,7080001104221,04084,53725,56031,5790,Medium,CO/DO,CO/DO,,Service Station,Active,Retail Station,Statoil Butikk,,Big Neighbourhood,,,Per Christian Christensen,,,07.00-22.00,09.00-22.00,09.00-22.00,7.997151,58.151734,"Car wash, Routex Atlas, Trailer rental","miles 95, miles Diesel",Statoil Elvegaten,NO
53746,STATOIL FORUS,Forus Auto Senter AS,,,51576007,Petroleumsveien 1,4033 STAVANGER,Stavanger,Rogaland,Norway,51802203,,,986362649,,940776,N,Yes / No,9703754556,9353095,7080001075897,04251,53746,513001,4321,Large,CO/DO,/,16-06-2000,Service Station,Active,Retail Station,Express,,Traffic,,,Arvid Pedersen,,00.00-24.00,,,,5.72184515,58.89293289,"Car wash, Car wash jetwash, Shower, High speed charger, Routex Atlas, Simply Great Coffee, Trailer rental, TruckDiesel Network","miles 95, miles Diesel, milesPLUS 95, milesPLUS Diesel",Statoil Forus,NO
53764,STATOIL RØKLAND,Røkland Autosenter AS,,,75693302,,8255 RØKLAND,Saltdal,Nordland,Norway,,89511074771,,893760202,,940970,N,No / No,9703759083,9354572,7080001187552,,53764,,6455,Medium,DO/DO,/,,Service Station,Active,Retail Station,Øvrige,,Unknown,,,Thor Pedersen,,,08.00-22.00,08.00-22.00,12.00-22.00,15.40321064,66.81163787,Shower,"AdBlue Fuel, miles 95, miles Diesel",Statoil Røkland,NO
53782,STATOIL VIKEN,Viken Service Senter AS,,,55299662,Vikensgt. 6,5057 BERGEN,Bergen,Hordaland,Norway,55298927,15031237707,,994490427,,940747,N,Yes / Yes,9714145080,9352584,7080001210403,04184,53782,72002,6619,Large,CO/DO,/,01-12-2000,Service Station,Active,Retail Station,Express,,Traffic,,,Birger Honningsvåg,,00.00-24.00,,,,5.334992885,60.37615585,"Car wash, Car wash jetwash, Routex Atlas, Simply Great Coffee, Trailer rental, TruckDiesel Network","miles 95, miles Diesel",Statoil Viken,NO
53841,STATOIL LØRENSKOG,Lørenskog Autosenter AS,PB 429,1471 LØRENSKOG,67980350,Robsrudveien 1,1470 LØRENSKOG,Lørenskog,Akershus,Norway,67903011,16440716508,,984224729,,940741,N,Yes / Yes,9713765961,9350208,7080000967193,,53841,34249,4325,Large,CO/DO,/,26-06-1999,Service Station,Active,Retail Station,Express,,Traffic,,,Stein Wennberg,,00.00-24.00,,,,10.94538497,59.94164276,"Car wash, Car wash jetwash, Routex Atlas, Trailer rental, TruckDiesel Network","miles 95, miles Diesel",Statoil Lørenskog,NO
53847,STATOIL HAREBAKKEN,Harebakken Autosenter AS,,,37036410,Harebakken,4846 ARENDAL,Arendal,Aust-Agder,Norway,37036402,,,936416497,,940092,N,Yes / Yes,9703755058,9352196,7080000088317,04092,53847,56022,4326,Large,CO/DO,/,,Service Station,Active,Retail Station,Statoil Butikk,,Traffic,,,Per Christian Christensen,,,06.00-24.00,08.00-24.00,08.00-24.00,8.745993614,58.47423553,"Car wash, Car wash jetwash, Shower, Routex Atlas, Simply Great Coffee, Trailer rental, TruckDiesel Network","miles 95, miles Diesel",Statoil Harebakken,NO
53866,STATOIL KVIKNE,Kvikne Servicesenter AS,,2512 KVIKNE,62484214,,2512 KVIKNE,Tynset,Hedmark,Norway,62484214,,,913843673,,940128,N,No / No,9703756287,9350786,7080001335717,04128,53866,160028,4327,Medium,CO/DO,/,,Service Station,Active,Retail Station,Bilist,,Unknown,,,Stein Wennberg,,,08.00-22.00,09.00-20.00,09.00-22.00,10.30435,62.58637,"Routex Atlas, TruckDiesel Network","miles 95, miles Diesel",Statoil Kvikne,NO
53870,STATOIL ULLERÅL,Ullerål Service Senter AS,,,32125944,Hønengata 78,3515 HØNEFOSS,Ringerike,Buskerud,Norway,32125905,22800522440,,987631589,,940080,N,Yes / Yes,9718906206,9351602,7080001087128,,53870,34189,5118,Large,CO/DO,/,,Service Station,Active,Retail Station,Statoil Butikk,,Traffic,,,Arvid Pedersen,,00.00-24.00,,,,10.26917362,60.17937469,"Car wash, Car wash jetwash, Routex Atlas, Trailer rental, TruckDiesel Network","miles 95, miles Diesel, milesPLUS Diesel",Statoil Ullerål,NO
53874,STATOIL GRIMSTAD,Grimstad Autosenter AS,Vesterled 100,4877 GRIMSTAD,37040668,Vesterled 100,4877 GRIMSTAD,Grimstad,Aust-Agder,Norway,37043942,,,979936729,,940091,N,Yes / Yes,9703754811,9352188,7080000088300,04091,53874,56024,4329,Large,CO/DO,CO/DO,03-05-2002,Service Station,Active,Retail Station,Statoil Butikk,,Big Neighbourhood,,,Per Christian Christensen,,,06.30-23.00,08.00-23.00,08.00-23.00,8.568379402,58.34167099,"Car wash, Car wash jetwash, Routex Atlas, Simply Great Coffee, Trailer rental, TruckDiesel Network","miles 95, miles Diesel, milesPLUS Diesel",Statoil Grimstad,NO
53890,STATOIL E6 DAL,"Statoil Detaljist AS, avd E6 Dal",,,63959540,Industriveien 9,2072 DAL,Eidsvoll,Akershus,Norway,63959541,60040535791,,971128348,,940619,N,Yes / Yes,9716114555,9350224,7080001133887,04002,53890,34267,6105,Large,CO/CO,/DO,,Service Station,Active,Retail Station,Statoil Butikk,,Highway,,,Stein Wennberg,,00.00-24.00,,,,11.18202018,60.25318527,"Car wash, Routex Atlas, Simply Great Coffee, Trailer rental, TruckDiesel Network","AdBlue Fuel, miles 95, miles Diesel, milesPLUS Diesel",Statoil E6 Dal,NO
53903,STATOIL NANSETGATA,Møllen Autosenter AS,,,33184030,Nansetveien 40,3256 LARVIK,Larvik,Vestfold,Norway,33183804,,,979548079,,940923,N,Yes / Yes,9708046237,9351768,7080000581870,04923,53903,34204,4332,Medium,CO/DO,/,,Service Station,Active,Retail Station,Statoil Butikk,,Big Neighbourhood,,,Per Christian Christensen,,,07.00-22.00,08.00-22.00,09.00-22.00,10.03360748,59.05660629,"Car wash, Car wash jetwash, Routex Atlas, Trailer rental, TruckDiesel Network","miles 95, miles Diesel, milesPLUS Diesel",Statoil Nansetgata,NO
53907,STATOIL TRUCK BRUMUNDDAL,Statoil Fuel & Retail Norge AS,,,22962530,Jemtlandsvn. 6,2380 BRUMUNDDAL,Ringsaker,Hedmark,Norway,62343370,,,914766451,,,N,No / No,0,,,,05892,,,,CO/CO,/,,Truck,Active,Retail Station,TRUCK,,,,,Stein Wennberg,,00.00-24.00,,,,10.91966819,60.88975906,"Routex Atlas, TruckDiesel Network","miles Diesel, miles Diesel Bio",Statoil Brumunddal,NO
53913,STATOIL LIER E18,Autosenteret Kjellstad E18 AS,,3400 LIER,32226880,Lier,3400 LIER,Lier,Buskerud,Norway,32226889,16382108756,,987856432,,940065,N,Yes / Yes,9703756022,9351537,7080001091002,04065,53913,35105,5186,Large,CO/DO,/,,Service Station,Active,Retail Station,Statoil Butikk,,Highway,,,Arvid Pedersen,,00.00-24.00,,,,10.26412677,59.77150344,"Shower, Routex Atlas, TruckDiesel Network","AdBlue Fuel, Hydrogen, miles 95, miles 98, miles Diesel",Statoil Lier E18,NO
53922,STATOIL REINE,Reine Kiosk AS,,,76092439,,8390 REINE,Moskenes,Nordland,Norway,76092423,,,976001591,,940537,N,No / No,9703757970,9354390,7080000209002,,53922,161455,4334,Large,DO/DO,/,,Service Station,Active,Retail Station,Øvrige,,Small Neighbourhood,,,Thor Pedersen,,,09.00-22.00,09.00-22.00,09.00-22.00,13.08112716,67.9392929,"Routex Atlas, TruckDiesel Network","miles 95, miles Diesel",Statoil Reine,NO
53930,STATOIL STRANDTORGET,Strandtorget Autosenter AS,"PB 1180, SKURVA",2605 LILLEHAMMER,61247550,Strandtorget,2609 LILLEHAMMER,Lillehammer,Oppland,Norway,61247551,2095.49.00968,,996319970,,940737,Y,Yes / No,53930,,7080001237080,04289,53930,,,Large,CO/DO,CO/DO,,Service Station,Active,Retail Station,Express,,Traffic,,,Stein Wennberg,,00.00-24.00,,,,10.44692325,61.11553573,"Car wash, Car wash jetwash, Routex Atlas, Simply Great Coffee, Trailer rental, TruckDiesel Network","AdBlue Fuel, miles 95, miles Diesel",Statoil Strandtorget,NO
53932,STATOIL MOA,"Statoil Detaljist AS, Moa",,6022 ÅLESUND,70147507,Langelandsvegen 7,6010 ÅLESUND,Ålesund,Møre og Romsdal,Norway,70144163,,,972066419,,940715,N,Yes / Yes,9708589277,,7080001272777,04911,53932,72030,4336,Large,CO/CO,CO/DO,02-07-2012,Service Station,Active,Retail Station,Express,,Traffic,,,Arild Stølen,,00.00-24.00,,,,6.348770141,62.46498489,"Car wash, Car wash jetwash, Routex Atlas, Simply Great Coffee, Trailer rental, TruckDiesel Network","miles 95, miles Diesel, milesPLUS Diesel",Statoil Moa,NO
53933,STATOIL BOGSTAD,Bogstad Auto Senter AS,Ankerveien 121,0766 OSLO,23253030,Ankerveien 121,0766 OSLO,Oslo,Oslo,Norway,22732772,,,976578880,,940099,N,Yes / No,9703753516,9350414,7080000410408,04099,53933,34190,4337,Medium,CO/DO,/,,Service Station,Active,Retail Station,Statoil Butikk,,Small Neighbourhood,,,Hege Bjørntvedt Steinsrud,,,07.00-23.00,08.00-23.00,08.00-23.00,10.64409,59.96253,"Car wash, Car wash jetwash, Routex Atlas, Simply Great Coffee, Trailer rental","miles 95, miles Diesel, milesPLUS Diesel",Statoil Bogstad,NO
53944,STATOIL NAMSSKOGAN,Namsskogan Bilservice Terje Trones,,,74334474,,7890 NAMSSKOGAN,Namsskogan,Nord-Trøndelag,Norway,74334490,,,977088720,,940961,N,Yes / Yes,9706243067,9354036,7080000740642,04961,53944,161349,4338,Small,DO/DO,/,,Service Station,Active,Retail Station,Bilist,,Small Neighbourhood,,,Arild Stølen,,,08.30-20.00,10.00-20.00,12.00-20.00,13.16024208,64.92972564,"Routex Atlas, Trailer rental, TruckDiesel Network","miles 95, miles Diesel",Statoil Namsskogan,NO
53954,STATOIL HARSTAD,"Statoil Detaljist AS, Harstad",,,77078900,Verkstedveien 4,9406 HARSTAD,Harstad,Troms,Norway,,,,971128348,,940813,N,Yes / Yes,9713483268,9355330,7080001287535,04910,53954,161844,4339,Medium,CO/CO,CO/DO,30-11-2012,Service Station,Active,Retail Station,Statoil Butikk,,Small Neighbourhood,,,Thor Pedersen,,,06.30-23.00,09.00-23.00,09.00-23.00,16.53874778,68.79008483,"Car wash, Routex Atlas, Simply Great Coffee, TruckDiesel Network","miles 95, miles Diesel, milesPLUS Diesel",Statoil Harstad,NO
53956,STATOIL ÅL,Ål Autosenter AS,PB 183,3571 ÅL,32082190,Helsetunveien,3570 ÅL,Ål,Buskerud,Norway,32082157,,,985147523,,940082,N,Yes / Yes,9703760909,9351610,7080001018733,04082,53956,34115,4340,Medium,CO/DO,/,,Service Station,Active,Retail Station,Statoil Butikk,,Big Neighbourhood,,,Arvid Pedersen,,,07.00-23.00,08.00-23.00,09.00-23.00,8.56166,60.62874,"Car wash, Routex Atlas","miles 95, miles Diesel, milesPLUS Diesel",Statoil Ål,NO
53957,STATOIL MOSSEPORTEN,Mosseporten Auto Senter AS,Patterødveien 1,1599 MOSS,69254210,Patterødveien 1,1599 MOSS,Moss,Østfold,Norway,69252867,1105.26.86077,,996900703,,940745,N,Yes / No,9703757871,9350661,7080001262648,04014,53957,34137,6339,Large,CO/DO,/,,Service Station,Active,Retail Station,Express,,Big Neighbourhood,,,Hege Bjørntvedt Steinsrud,,,06.00-23.00,07.00-23.00,08.00-23.00,10.70622,59.44631,"Car wash, Car wash jetwash, Routex Atlas, Trailer rental","miles 95, miles Diesel, milesPLUS Diesel",Statoil Mosseporten,NO
53967,BEST FYRESDAL,Moland Auto A/S,,,35041300,,3870 FYRESDAL,Fyresdal,Telemark,Norway,35041430,,,957152872,,940437,N,Yes / No,9703757046,9352055,7080000207824,04437,53967,56003,4342,,DO/DO,/,,Aksepterer Statoilkort,Active,Retail Station,BEST,,Unknown,,,Arvid Pedersen,,,07.00-20.00,08.00-20.00,10.00-20.00,8.090979576,59.1846466,"Routex Atlas, TruckDiesel Network","Bensin 95, Bensin 98, Diesel",Best Fyresdal,NO
53971,BEST SØRSTRAUMEN,Sørstraumen Handel AS,,,77769910,,9162 SØRSTRAUMEN,Kvænangen,Troms,Norway,77769975,,,888088202,,,N,No / No,9703759604,9355058,7080000284573,,53971,,4344,,DO/DO,DO/DO,,Aksepterer Statoilkort,Active,Retail Station,BEST,,Unknown,,,Thor Pedersen,,,09.00-17.00,09.00-15.00,,21.86404991,69.84150695,"Routex Atlas, TruckDiesel Network","Bensin 95, Diesel",Best Sørstraumen,NO
53974,STATOIL SANDVIKA,"Statoil Detaljist AS, Sandvika",Hamangskogen 10,1338 SANDVIKA,67569640,Hamangskogen 10,1338 SANDVIKA,Bærum,Akershus,Norway,67569968,,,971128348,,940771,N,Yes / Yes,9716151409,9350158,7080001027940,,53974,34269,4346,Large,CO/CO,CO/CO,17-12-1999,Service Station,Active,Retail Station,Express,,Traffic,,,Stein Wennberg,,00.00-24.00,,,,10.51382827,59.89358139,"Car wash, Car wash jetwash, Routex Atlas, Simply Great Coffee, Trailer rental, TruckDiesel Network","miles 95, miles Diesel, milesPLUS Diesel",Statoil Sandvika,NO
53975,STATOIL SANDSLI,"Statoil Detaljist AS, Sandsli",,,55126450,Sandsliveien 11,5254 SANDSLI,Bergen,Hordaland,Norway,55126451,6004.05.39762,,971128348,,940763,N,Yes / Yes,9715038664,9352451,7080001262105,04935,53975,72007,4347,Medium,CO/CO,CO/DO,20-12-2011,Service Station,Active,Retail Station,Express,,Big Neighbourhood,,,Birger Honningsvåg,,,06.00-24.00,08.00-24.00,08.00-24.00,5.286489963,60.29222106,"Car wash, Car wash jetwash, Routex Atlas, Simply Great Coffee, Trailer rental, TruckDiesel Network","miles 95, miles Diesel",Statoil Sandsli,NO
53977,STATOIL HOMMERSÅK,Hommersåk Autoservice AS,,,51688604,Hommersåkveien 172,4311 HOMMERSÅK,Sandnes,Rogaland,Norway,51687305,,,982362601,,940859,N,Yes / No,9711689833,,7080000894222,04255,53977,513015,4348,Medium,CO/DO,/,,Service Station,Active,Retail Station,Statoil Butikk,,Big Neighbourhood,,,Arvid Pedersen,,,06.00-23.00,08.00-23.00,08.00-23.00,5.852484226,58.91312027,"Car wash, Car wash jetwash, Routex Atlas, Simply Great Coffee, Trailer rental, TruckDiesel Network","miles 95, miles Diesel",Statoil Hommersåk,NO
53985,STATOIL RYPEFJORD,Bil & Bo AS,,,78429580,Fjordaveien 36,9610 RYPEFJORD,Hammerfest,Finnmark,Norway,78429588,,,918029478,,940340,N,Yes / No,9703753292,9355207,7080000276219,04340,53985,161927,4350,Medium,CO/DO,DO/DO,01-01-2004,Service Station,Active,Retail Station,Statoil Butikk,,Traffic,,,Thor Pedersen,,,08.00-22.00,09.00-22.00,10.00-22.00,23.67746925,70.63574981,"Car wash, Routex Atlas, TruckDiesel Network","miles 95, miles Diesel, milesPLUS Diesel",Statoil Rypefjord,NO
53986,BEST BJØRKHEIM,Solheim Autoservice A/S,,,56589000,Samnanger,5652 Årland,Samnanger,Hordaland,Norway,56589001,,,939171592,,940468,N,Yes / No,9703758895,9352709,7080000208166,04468,53986,72021,4351,,DO/DO,/,,Aksepterer Statoilkort,Active,Retail Station,BEST,,Unknown,,,Birger Honningsvåg,,,07.00-22.00,09.00-22.00,09.00-22.00,5.730020999,60.40197372,"Routex Atlas, TruckDiesel Network","Bensin 95, Diesel",Best Bjørkheim,NO
53987,STATOIL TJELDSTØ,Kåre Heggholmen Bilreparasjon,,,56389349,,5336 TJELDSTØ,Øygarden,Hordaland,Norway,56389199,,,963160070,,940168,N,Yes / No,3476804000,9352634,7080000274581,,53987,72011,4352,Small,DO/DO,/,,Service Station,Active,Retail Station,Bilist,,Unknown,,,Birger Honningsvåg,,,06.00-23.00,08.00-20.00,09.00-23.00,4.844872951,60.59831237,"Shower, Routex Atlas, Trailer rental, TruckDiesel Network","miles 95, miles Diesel",Statoil Tjeldstø,NO
53997,STATOIL ABILDSØ,"Statoil Detaljist AS, Abildsø",Lambertseterveien 70,1187 OSLO,22282290,Lambertseterveien 70,1187 OSLO,Oslo,Oslo,Norway,22285580,,,971128348,,940702,N,Yes / Yes,9710298347,9350398,7080000768042,,53997,34214,4353,Medium,CO/CO,CO/CO,01-10-1999,Service Station,Active,Retail Station,Express,,Big Neighbourhood,,,Hege Bjørntvedt Steinsrud,,,06.00-23.00,08.00-23.00,08.00-23.00,10.82041,59.87922,"Car wash, Car wash jetwash, Made to Go fast food, Routex Atlas, Simply Great Coffee, Trailer rental","miles 95, miles Diesel, milesPLUS Diesel",Statoil Abildsø,NO
54010,STATOIL HØYLANDET,Sørsia Service AS,,,74321000,,7977 HØYLANDET,Høylandet,Nord-Trøndelag,Norway,74321001,,,951509019,,940347,N,Yes / Yes,3374350000,9354010,7080000089925,,54010,161364,4354,Medium,DO/DO,/,,Service Station,Active,Retail Station,Bilist,,Unknown,,,Arild Stølen,,,08.00-22.00,09.00-22.00,09.00-22.00,12.30402,64.62849,TruckDiesel Network,"miles 95, miles Diesel",Statoil Høylandet,NO
54026,BEST HELLESTRAND,Erling Eikemo,,,57734244,,6982 HOLMEDAL,Askvoll,Sogn og Fjordane,Norway,57734380,,,959719632,,940300,N,No / No,9703754118,9353012,7080000284900,,54026,72056,4355,,DO/DO,DO/DO,,Aksepterer Statoilkort,Active,Retail Station,BEST,,,,,Birger Honningsvåg,,,09.00-18.00,09.00-18.00,16.00-18.00,5.126118183,61.33014297,"Routex Atlas, TruckDiesel Network","Bensin 95, Diesel",Best Hellestrand,NO
54028,BEST JØLSTRAHOLMEN,Best Jølstraholmen AS,,,48845050,Jølstraholmen,6847 VASSENDEN,Jølster,Sogn og Fjordane,Norway,57726968,37052472351,,912270556,,940630,N,Yes / Yes,9716565996,9352907,7080001304744,04371,54028,72049,6595,Medium,DO/DO,CO/DO,02-09-2013,Aksepterer Statoilkort,Active,Retail Station,BEST,,Unknown,,,Birger Honningsvåg,,,07.00-22.00,08.00-22.00,09.00-22.00,6.08193016,61.48798751,"Routex Atlas, TruckDiesel Network","Bensin 95, Diesel",Best Jølstraholmen,NO
54030,STATOIL ROSTEN,Rosten Autosenter AS,,,72889188,Vestre Rosten 85,7075 TILLER,Trondheim,Sør-Trøndelag,Norway,72881377,,,991441107,,940053,N,Yes / Yes,9703758168,9353715,7080001150099,04053,54030,160234,4357,Medium,CO/DO,CO/DO,,Service Station,Active,Retail Station,Statoil Butikk,,Big Neighbourhood,,,Arild Stølen,,,06.00-24.00,07.00-24.00,08.00-24.00,10.37647342,63.36730575,"Car wash, Car wash jetwash, Simply Great Coffee, Trailer rental, TruckDiesel Network","miles 95, miles Diesel, milesPLUS Diesel",Statoil Rosten,NO
54033,STATOIL AUTOMAT BERLEVÅG,Statoil Fuel & Retail Norge AS,,,22962530,Storgata 18 B,9980 BERLEVÅG,Berlevåg,Finnmark,Norway,,,,914766451,161992,940629,N,No / No,9716566291,9355199,,,54033,161992,6172,,CO/CO,DO/DO,18-12-2012,Automat,Active,Retail Station,Øvrige,,,,,Thor Pedersen,,00.00-24.00,,,,29.08770752,70.85840606,"Routex Atlas, TruckDiesel Network","Bensin 95, miles Diesel",Statoil Automat Berlevåg,NO
